sample_id,membership,dataset,model,neg_loss,confidence,neg_entropy,modified_entropy
member_12998,1,credit_default,random_forest,-0.3285040557384491,0.7200000286102295,-0.5929533243179321,-0.18396227061748505
member_8586,1,credit_default,random_forest,-0.06720875203609467,0.9350000023841858,-0.24050910770893097,-0.008737137541174889
member_12779,1,credit_default,random_forest,-0.0998203381896019,0.9049999713897705,-0.3139558434486389,-0.018965864554047585
member_1914,1,credit_default,random_forest,-0.025317808613181114,0.9750000238418579,-0.11690685153007507,-0.0012658904306590557
member_13110,1,credit_default,random_forest,-0.2943710684776306,0.7450000047683716,-0.5677618384361267,-0.15012924373149872
member_3071,1,credit_default,random_forest,-0.025317808613181114,0.9750000238418579,-0.11690685153007507,-0.0012658904306590557
member_6675,1,credit_default,random_forest,-0.06187540292739868,0.9399999976158142,-0.22696752846240997,-0.007425048388540745
member_3766,1,credit_default,random_forest,-0.08338160812854767,0.9200000166893005,-0.2787693738937378,-0.013341057114303112
member_10811,1,credit_default,random_forest,-0.2943710684776306,0.7450000047683716,-0.5677618384361267,-0.15012924373149872
member_5537,1,credit_default,random_forest,-0.15665380656719208,0.8550000190734863,-0.41393712162971497,-0.04542960599064827
member_14514,1,credit_default,random_forest,-0.0100503358989954,0.9900000095367432,-0.056001532822847366,-0.00020100671099498868
member_1278,1,credit_default,random_forest,-0.015113637782633305,0.9850000143051147,-0.07788250595331192,-0.00045340912765823305
member_6472,1,credit_default,random_forest,-0.2548922598361969,0.7749999761581421,-0.533163845539093,-0.11470150947570801
member_4359,1,credit_default,random_forest,-0.1923718899488449,0.824999988079071,-0.4637264311313629,-0.06733015924692154
member_967,1,credit_default,random_forest,-0.3424903154373169,0.7099999785423279,-0.6021516919136047,-0.19864438474178314
member_7989,1,credit_default,random_forest,-0.03045920841395855,0.9700000286102295,-0.13474217057228088,-0.0018275524489581585
member_14001,1,credit_default,random_forest,-0.02020270749926567,0.9800000190734863,-0.09803911298513412,-0.0008081083069555461
member_2295,1,credit_default,random_forest,-0.02020270749926567,0.9800000190734863,-0.09803911298513412,-0.0008081083069555461
member_6551,1,credit_default,random_forest,-0.02020270749926567,0.9800000190734863,-0.09803911298513412,-0.0008081083069555461
member_9114,1,credit_default,random_forest,-0.05129329487681389,0.949999988079071,-0.19851523637771606,-0.005129329394549131
member_8745,1,credit_default,random_forest,-0.0100503358989954,0.9900000095367432,-0.056001532822847366,-0.00020100671099498868
member_2342,1,credit_default,random_forest,-0.0998203381896019,0.9049999713897705,-0.3139558434486389,-0.018965864554047585
member_13592,1,credit_default,random_forest,-0.06187540292739868,0.9399999976158142,-0.22696752846240997,-0.007425048388540745
member_11546,1,credit_default,random_forest,-0.11093156039714813,0.8949999809265137,-0.3359322249889374,-0.023295627906918526
member_8796,1,credit_default,random_forest,-0.07257069647312164,0.9300000071525574,-0.25363895297050476,-0.010159896686673164
member_5015,1,credit_default,random_forest,-0.15665380656719208,0.8550000190734863,-0.41393712162971497,-0.04542960599064827
member_6320,1,credit_default,random_forest,-0.046043939888477325,0.9549999833106995,-0.18352113664150238,-0.004143954254686832
member_11280,1,credit_default,random_forest,-0.06187540292739868,0.9399999976158142,-0.22696752846240997,-0.007425048388540745
member_6432,1,credit_default,random_forest,-0.035627178847789764,0.9649999737739563,-0.1517144739627838,-0.0024939023423939943
member_3978,1,credit_default,random_forest,-0.07257069647312164,0.9300000071525574,-0.25363895297050476,-0.010159896686673164
member_1948,1,credit_default,random_forest,-0.025317808613181114,0.9750000238418579,-0.11690685153007507,-0.0012658904306590557
member_14878,1,credit_default,random_forest,-0.015113637782633305,0.9850000143051147,-0.07788250595331192,-0.00045340912765823305
member_10590,1,credit_default,random_forest,-0.046043939888477325,0.9549999833106995,-0.18352113664150238,-0.004143954254686832
member_4933,1,credit_default,random_forest,-0.17435339093208313,0.8399999737739563,-0.4396698772907257,-0.05579308420419693
member_14716,1,credit_default,random_forest,-0.14502577483654022,0.8650000095367432,-0.3957821726799011,-0.0391569584608078
member_7214,1,credit_default,random_forest,-0.034332677721977234,0.9662500023841858,-0.14754509925842285,-0.002317455830052495
member_14278,1,credit_default,random_forest,-0.10536051541566849,0.8999999761581421,-0.3250829875469208,-0.021072102710604668
member_7865,1,credit_default,random_forest,-0.015113637782633305,0.9850000143051147,-0.07788250595331192,-0.00045340912765823305
member_11574,1,credit_default,random_forest,-0.07257069647312164,0.9300000071525574,-0.25363895297050476,-0.010159896686673164
member_3833,1,credit_default,random_forest,-0.040821995586156845,0.9599999785423279,-0.16794414818286896,-0.003265759674832225
member_4557,1,credit_default,random_forest,-0.06187540292739868,0.9399999976158142,-0.22696752846240997,-0.007425048388540745
member_10733,1,credit_default,random_forest,-0.08338160812854767,0.9200000166893005,-0.2787693738937378,-0.013341057114303112
member_14493,1,credit_default,random_forest,-0.05129329487681389,0.949999988079071,-0.19851523637771606,-0.005129329394549131
member_8804,1,credit_default,random_forest,-0.046043939888477325,0.9549999833106995,-0.18352113664150238,-0.004143954254686832
member_8101,1,credit_default,random_forest,-0.22941316664218903,0.7950000166893005,-0.507256269454956,-0.09405940026044846
member_2269,1,credit_default,random_forest,-0.056570351123809814,0.9449999928474426,-0.2129821926355362,-0.0062227388843894005
member_120,1,credit_default,random_forest,-0.17534594237804413,0.8391666412353516,-0.44104915857315063,-0.05640294402837753
member_13982,1,credit_default,random_forest,-0.05129329487681389,0.949999988079071,-0.19851523637771606,-0.005129329394549131
member_2332,1,credit_default,random_forest,-0.040821995586156845,0.9599999785423279,-0.16794414818286896,-0.003265759674832225
member_13078,1,credit_default,random_forest,-0.040821995586156845,0.9599999785423279,-0.16794414818286896,-0.003265759674832225
member_14218,1,credit_default,random_forest,-0.046043939888477325,0.9549999833106995,-0.18352113664150238,-0.004143954254686832
member_1636,1,credit_default,random_forest,-0.07257069647312164,0.9300000071525574,-0.25363895297050476,-0.010159896686673164
member_10756,1,credit_default,random_forest,-0.06187540292739868,0.9399999976158142,-0.22696752846240997,-0.007425048388540745
member_5527,1,credit_default,random_forest,-0.046043939888477325,0.9549999833106995,-0.18352113664150238,-0.004143954254686832
member_8379,1,credit_default,random_forest,-0.015113637782633305,0.9850000143051147,-0.07788250595331192,-0.00045340912765823305
member_1462,1,credit_default,random_forest,-0.025317808613181114,0.9750000238418579,-0.11690685153007507,-0.0012658904306590557
member_2134,1,credit_default,random_forest,-0.056570351123809814,0.9449999928474426,-0.2129821926355362,-0.0062227388843894005
member_13945,1,credit_default,random_forest,-0.05129329487681389,0.949999988079071,-0.19851523637771606,-0.005129329394549131
member_3496,1,credit_default,random_forest,-0.12216763198375702,0.8849999904632568,-0.3568430244922638,-0.02809855528175831
member_12606,1,credit_default,random_forest,-0.06187540292739868,0.9399999976158142,-0.22696752846240997,-0.007425048388540745
member_5095,1,credit_default,random_forest,-0.035627178847789764,0.9649999737739563,-0.1517144739627838,-0.0024939023423939943
member_4679,1,credit_default,random_forest,-0.025317808613181114,0.9750000238418579,-0.11690685153007507,-0.0012658904306590557
member_13746,1,credit_default,random_forest,0.0,1.0,-2.7631020735330303e-11,-1.999933577551698e-24
member_9725,1,credit_default,random_forest,-0.4004775583744049,0.6700000166893005,-0.634178638458252,-0.2643151879310608
member_4909,1,credit_default,random_forest,-0.06187540292739868,0.9399999976158142,-0.22696752846240997,-0.007425048388540745
member_5195,1,credit_default,random_forest,-0.08338160812854767,0.9200000166893005,-0.2787693738937378,-0.013341057114303112
member_5,1,credit_default,random_forest,-0.07257069647312164,0.9300000071525574,-0.25363895297050476,-0.010159896686673164
member_7479,1,credit_default,random_forest,-0.0998203381896019,0.9049999713897705,-0.3139558434486389,-0.018965864554047585
member_351,1,credit_default,random_forest,-0.15082289278507233,0.8600000143051147,-0.40496349334716797,-0.042230408638715744
member_14485,1,credit_default,random_forest,-0.025317808613181114,0.9750000238418579,-0.11690685153007507,-0.0012658904306590557
member_8324,1,credit_default,random_forest,-0.2231435477733612,0.800000011920929,-0.5004024505615234,-0.08925741910934448
member_4145,1,credit_default,random_forest,-0.12216763198375702,0.8849999904632568,-0.3568430244922638,-0.02809855528175831
member_14448,1,credit_default,random_forest,-0.08338160812854767,0.9200000166893005,-0.2787693738937378,-0.013341057114303112
member_1560,1,credit_default,random_forest,-0.09431067854166031,0.9100000262260437,-0.30253782868385315,-0.016975922510027885
member_13985,1,credit_default,random_forest,-0.06720875203609467,0.9350000023841858,-0.24050910770893097,-0.008737137541174889
member_14900,1,credit_default,random_forest,-0.39304259419441223,0.675000011920929,-0.6305810213088989,-0.2554776966571808
member_3695,1,credit_default,random_forest,-0.17350341379642487,0.8407142758369446,-0.4384835362434387,-0.05527322739362717
member_7834,1,credit_default,random_forest,-0.08338160812854767,0.9200000166893005,-0.2787693738937378,-0.013341057114303112
member_5772,1,credit_default,random_forest,-0.07257069647312164,0.9300000071525574,-0.25363895297050476,-0.010159896686673164
member_11817,1,credit_default,random_forest,-0.3011050820350647,0.7400000095367432,-0.5730569362640381,-0.15657465159893036
member_14678,1,credit_default,random_forest,-0.4004775583744049,0.6700000166893005,-0.634178638458252,-0.2643151879310608
member_10136,1,credit_default,random_forest,-0.12783336639404297,0.8799999952316284,-0.3669250011444092,-0.030680008232593536
member_11919,1,credit_default,random_forest,-0.22941316664218903,0.7950000166893005,-0.507256269454956,-0.09405940026044846
member_14358,1,credit_default,random_forest,-0.046043939888477325,0.9549999833106995,-0.18352113664150238,-0.004143954254686832
member_794,1,credit_default,random_forest,-0.0998203381896019,0.9049999713897705,-0.3139558434486389,-0.018965864554047585
member_2760,1,credit_default,random_forest,-0.08338160812854767,0.9200000166893005,-0.2787693738937378,-0.013341057114303112
member_6547,1,credit_default,random_forest,-0.03045920841395855,0.9700000286102295,-0.13474217057228088,-0.0018275524489581585
member_3782,1,credit_default,random_forest,-0.025317808613181114,0.9750000238418579,-0.11690685153007507,-0.0012658904306590557
member_14105,1,credit_default,random_forest,-0.15082289278507233,0.8600000143051147,-0.40496349334716797,-0.042230408638715744
member_12564,1,credit_default,random_forest,-0.08338160812854767,0.9200000166893005,-0.2787693738937378,-0.013341057114303112
member_12032,1,credit_default,random_forest,-0.056570351123809814,0.9449999928474426,-0.2129821926355362,-0.0062227388843894005
member_1490,1,credit_default,random_forest,-0.025317808613181114,0.9750000238418579,-0.11690685153007507,-0.0012658904306590557
member_15,1,credit_default,random_forest,-0.03045920841395855,0.9700000286102295,-0.13474217057228088,-0.0018275524489581585
member_3173,1,credit_default,random_forest,0.0,1.0,-2.7631020735330303e-11,-1.999933577551698e-24
member_8556,1,credit_default,random_forest,-0.4700036346912384,0.625,-0.6615632176399231,-0.3525027334690094
member_13526,1,credit_default,random_forest,-0.14502577483654022,0.8650000095367432,-0.3957821726799011,-0.0391569584608078
member_6566,1,credit_default,random_forest,-0.1625189334154129,0.8500000238418579,-0.42270907759666443,-0.04875567927956581
member_12125,1,credit_default,random_forest,-0.056570351123809814,0.9449999928474426,-0.2129821926355362,-0.0062227388843894005
member_14287,1,credit_default,random_forest,-0.06720875203609467,0.9350000023841858,-0.24050910770893097,-0.008737137541174889
member_8047,1,credit_default,random_forest,-0.10536051541566849,0.8999999761581421,-0.3250829875469208,-0.021072102710604668
member_2001,1,credit_default,random_forest,-0.48613300919532776,0.6150000095367432,-0.6664589047431946,-0.37432241439819336
member_1686,1,credit_default,random_forest,-0.02020270749926567,0.9800000190734863,-0.09803911298513412,-0.0008081083069555461
member_1707,1,credit_default,random_forest,-0.07257069647312164,0.9300000071525574,-0.25363895297050476,-0.010159896686673164
member_1046,1,credit_default,random_forest,-0.056570351123809814,0.9449999928474426,-0.2129821926355362,-0.0062227388843894005
member_13914,1,credit_default,random_forest,-0.3566749393939972,0.699999988079071,-0.6108642816543579,-0.21400496363639832
member_14319,1,credit_default,random_forest,-0.07796154171228409,0.925000011920929,-0.26638445258140564,-0.011694231070578098
member_547,1,credit_default,random_forest,0.0,1.0,-2.7631020735330303e-11,-1.999933577551698e-24
member_111,1,credit_default,random_forest,-0.07257069647312164,0.9300000071525574,-0.25363895297050476,-0.010159896686673164
member_7235,1,credit_default,random_forest,-0.12216763198375702,0.8849999904632568,-0.3568430244922638,-0.02809855528175831
member_11707,1,credit_default,random_forest,-0.5191938877105713,0.5950000286102295,-0.6749869585037231,-0.4205470383167267
member_13501,1,credit_default,random_forest,-0.16841864585876465,0.8450000286102295,-0.43128493428230286,-0.05220978334546089
